year_month,person_or_corporation,state_brazil,default_rate
2017-01-01,P,AL,4.37
2017-01-01,P,AP,4.79
2017-01-01,P,AM,5.23
2017-01-01,P,BA,4.53
2017-01-01,P,CE,4.19
2017-01-01,P,DF,3.23
2017-01-01,P,ES,3.71
2017-01-01,P,GO,3.70
2017-01-01,P,MA,4.38
2017-01-01,P,MT,3.26
2017-01-01,P,MS,2.65
2017-01-01,P,MG,3.58
2017-01-01,P,PA,4.73
2017-01-01,P,PB,3.83
2017-01-01,P,PR,2.73
2017-01-01,P,PE,4.42
2017-01-01,P,PI,3.82
2017-01-01,P,RJ,5.16
2017-01-01,P,RN,4.23
2017-01-01,P,RS,2.64
2017-01-01,P,RO,2.74
2017-01-01,P,RR,3.84
2017-01-01,P,SC,2.68
2017-01-01,P,SP,3.47
2017-01-01,P,SE,4.03
2017-01-01,P,TO,4.11
2017-02-01,P,AC,3.69
2017-02-01,P,AL,4.43
2017-02-01,P,AP,4.80
2017-02-01,P,AM,5.16
2017-02-01,P,BA,4.53
2017-02-01,P,CE,4.20
2017-02-01,P,DF,3.28
2017-02-01,P,ES,3.93
2017-02-01,P,GO,3.81
2017-02-01,P,MA,4.40
2017-02-01,P,MT,3.29
2017-02-01,P,MS,2.73
2017-02-01,P,MG,3.66
2017-02-01,P,PA,4.79
2017-02-01,P,PB,3.88
2017-02-01,P,PR,2.82
2017-02-01,P,PE,4.37
2017-02-01,P,PI,3.88
2017-02-01,P,RJ,5.13
2017-02-01,P,RN,4.37
2017-02-01,P,RS,2.72
2017-02-01,P,RO,2.78
2017-02-01,P,RR,3.76
2017-02-01,P,SC,2.75
2017-02-01,P,SP,3.50
2017-02-01,P,SE,4.07
2017-02-01,P,TO,4.31
2017-03-01,P,AC,3.67
2017-03-01,P,AL,4.39
2017-03-01,P,AP,4.89
2017-03-01,P,AM,5.11
2017-03-01,P,BA,4.40
2017-03-01,P,CE,4.20
2017-03-01,P,DF,3.23
2017-03-01,P,ES,3.74
2017-03-01,P,GO,3.69
2017-03-01,P,MA,4.42
2017-03-01,P,MT,3.35
2017-03-01,P,MS,2.67
2017-03-01,P,MG,3.59
2017-03-01,P,PA,4.74
2017-03-01,P,PB,3.84
2017-03-01,P,PR,2.75
2017-03-01,P,PE,4.37
2017-03-01,P,PI,3.72
2017-03-01,P,RJ,5.16
2017-03-01,P,RN,4.42
2017-03-01,P,RS,2.58
2017-03-01,P,RO,2.74
2017-03-01,P,RR,3.75
2017-03-01,P,SC,2.64
2017-03-01,P,SP,3.45
2017-03-01,P,SE,4.09
2017-03-01,P,TO,4.37
2017-04-01,P,AC,3.72
2017-04-01,P,AL,4.54
2017-04-01,P,AP,5.04
2017-04-01,P,AM,5.13
2017-04-01,P,BA,4.60
2017-04-01,P,CE,4.39
2017-04-01,P,DF,3.26
2017-04-01,P,ES,4.28
2017-04-01,P,GO,3.66
2017-04-01,P,MA,4.65
2017-04-01,P,MT,3.30
2017-04-01,P,MS,2.77
2017-04-01,P,MG,3.72
2017-04-01,P,PA,4.94
2017-04-01,P,PB,4.00
2017-04-01,P,PR,2.79
2017-04-01,P,PE,4.53
2017-04-01,P,PI,3.91
2017-04-01,P,RJ,5.25
2017-04-01,P,RN,4.71
2017-04-01,P,RS,2.76
2017-04-01,P,RO,2.75
2017-04-01,P,RR,3.85
2017-04-01,P,SC,2.73
2017-04-01,P,SP,3.51
2017-04-01,P,SE,4.12
2017-04-01,P,TO,4.55
2017-05-01,P,AC,3.78
2017-05-01,P,AL,4.70
2017-05-01,P,AP,5.06
2017-05-01,P,AM,5.17
2017-05-01,P,BA,4.69
2017-05-01,P,CE,4.45
2017-05-01,P,DF,3.31
2017-05-01,P,ES,4.31
2017-05-01,P,GO,3.62
2017-05-01,P,MA,4.62
2017-05-01,P,MT,3.12
2017-05-01,P,MS,2.76
2017-05-01,P,MG,3.71
2017-05-01,P,PA,5.01
2017-05-01,P,PB,4.11
2017-05-01,P,PR,2.76
2017-05-01,P,PE,4.58
2017-05-01,P,PI,3.93
2017-05-01,P,RJ,5.33
2017-05-01,P,RN,4.78
2017-05-01,P,RS,2.71
2017-05-01,P,RO,2.76
2017-05-01,P,RR,3.90
2017-05-01,P,SC,2.70
2017-05-01,P,SP,3.55
2017-05-01,P,SE,4.20
2017-05-01,P,TO,4.42
2017-06-01,P,AC,3.43
2017-06-01,P,AL,4.21
2017-06-01,P,AP,4.86
2017-06-01,P,AM,4.83
2017-06-01,P,BA,4.30
2017-06-01,P,CE,4.01
2017-06-01,P,DF,3.07
2017-06-01,P,ES,3.98
2017-06-01,P,GO,3.26
2017-06-01,P,MA,3.80
2017-06-01,P,MT,2.75
2017-06-01,P,MS,2.51
2017-06-01,P,MG,3.39
2017-06-01,P,PA,4.68
2017-06-01,P,PB,3.72
2017-06-01,P,PR,2.51
2017-06-01,P,PE,4.13
2017-06-01,P,PI,3.11
2017-06-01,P,RJ,4.98
2017-06-01,P,RN,4.37
2017-06-01,P,RS,2.44
2017-06-01,P,RO,2.52
2017-06-01,P,RR,3.48
2017-06-01,P,SC,2.49
2017-06-01,P,SP,3.33
2017-06-01,P,SE,3.72
2017-06-01,P,TO,3.95
2017-07-01,P,AC,3.54
2017-07-01,P,AL,4.41
2017-07-01,P,AP,5.21
2017-07-01,P,AM,4.90
2017-07-01,P,BA,4.45
2017-07-01,P,CE,4.17
2017-07-01,P,DF,3.16
2017-07-01,P,ES,4.06
2017-07-01,P,GO,3.41
2017-07-01,P,MA,3.98
2017-07-01,P,MT,2.92
2017-07-01,P,MS,2.74
2017-07-01,P,MG,3.45
2017-07-01,P,PA,4.85
2017-07-01,P,PB,3.86
2017-07-01,P,PR,2.72
2017-07-01,P,PE,4.28
2017-07-01,P,PI,3.28
2017-07-01,P,RJ,5.06
2017-07-01,P,RN,4.54
2017-07-01,P,RS,2.57
2017-07-01,P,RO,2.52
2017-07-01,P,RR,3.67
2017-07-01,P,SC,2.56
2017-07-01,P,SP,3.40
2017-07-01,P,SE,3.91
2017-07-01,P,TO,4.10
2017-08-01,P,AC,3.59
2017-08-01,P,AL,4.32
2017-08-01,P,AP,5.16
2017-08-01,P,AM,4.87
2017-08-01,P,BA,4.38
2017-08-01,P,CE,4.12
2017-08-01,P,DF,3.16
2017-08-01,P,ES,3.90
2017-08-01,P,GO,3.39
2017-08-01,P,MA,4.01
2017-08-01,P,MT,3.25
2017-08-01,P,MS,2.78
2017-08-01,P,MG,3.44
2017-08-01,P,PA,4.88
2017-08-01,P,PB,3.80
2017-08-01,P,PR,2.74
2017-08-01,P,PE,4.19
2017-08-01,P,PI,3.31
2017-08-01,P,RJ,5.01
2017-08-01,P,RN,4.39
2017-08-01,P,RS,2.58
2017-08-01,P,RO,2.48
2017-08-01,P,RR,3.67
2017-08-01,P,SC,2.53
2017-08-01,P,SP,3.35
2017-08-01,P,SE,3.83
2017-08-01,P,TO,4.16
2017-09-01,P,AC,3.44
2017-09-01,P,AL,4.30
2017-09-01,P,AP,5.13
2017-09-01,P,AM,4.87
2017-09-01,P,BA,4.34
2017-09-01,P,CE,4.08
2017-09-01,P,DF,3.19
2017-09-01,P,ES,3.74
2017-09-01,P,GO,3.36
2017-09-01,P,MA,4.09
2017-09-01,P,MT,3.15
2017-09-01,P,MS,2.77
2017-09-01,P,MG,3.39
2017-09-01,P,PA,4.85
2017-09-01,P,PB,3.80
2017-09-01,P,PR,2.74
2017-09-01,P,PE,4.24
2017-09-01,P,PI,3.41
2017-09-01,P,RJ,4.97
2017-09-01,P,RN,4.32
2017-09-01,P,RS,2.59
2017-09-01,P,RO,2.46
2017-09-01,P,RR,3.82
2017-09-01,P,SC,2.50
2017-09-01,P,SP,3.28
2017-09-01,P,SE,3.81
2017-09-01,P,TO,4.29
2017-10-01,P,AC,3.31
2017-10-01,P,AL,4.25
2017-10-01,P,AP,5.15
2017-10-01,P,AM,4.70
2017-10-01,P,BA,4.38
2017-10-01,P,CE,4.06
2017-10-01,P,DF,3.17
2017-10-01,P,ES,3.66
2017-10-01,P,GO,3.38
2017-10-01,P,MA,4.12
2017-10-01,P,MT,2.93
2017-10-01,P,MS,2.79
2017-10-01,P,MG,3.36
2017-10-01,P,PA,4.84
2017-10-01,P,PB,3.83
2017-10-01,P,PR,2.75
2017-10-01,P,PE,4.29
2017-10-01,P,PI,3.52
2017-10-01,P,RJ,4.94
2017-10-01,P,RN,4.30
2017-10-01,P,RS,2.69
2017-10-01,P,RO,2.40
2017-10-01,P,RR,3.86
2017-10-01,P,SC,2.52
2017-10-01,P,SP,3.29
2017-10-01,P,SE,3.73
2017-10-01,P,TO,4.34
2017-11-01,P,AC,3.22
2017-11-01,P,AL,4.13
2017-11-01,P,AP,5.07
2017-11-01,P,AM,4.58
2017-11-01,P,BA,4.30
2017-11-01,P,CE,3.95
2017-11-01,P,DF,3.09
2017-11-01,P,ES,3.59
2017-11-01,P,GO,3.28
2017-11-01,P,MA,4.03
2017-11-01,P,MT,2.72
2017-11-01,P,MS,2.68
2017-11-01,P,MG,3.34
2017-11-01,P,PA,4.71
2017-11-01,P,PB,3.76
2017-11-01,P,PR,2.66
2017-11-01,P,PE,4.14
2017-11-01,P,PI,3.47
2017-11-01,P,RJ,4.85
2017-11-01,P,RN,4.24
2017-11-01,P,RS,2.60
2017-11-01,P,RO,2.34
2017-11-01,P,RR,4.04
2017-11-01,P,SC,2.44
2017-11-01,P,SP,3.24
2017-11-01,P,SE,3.64
2017-11-01,P,TO,4.19
2017-12-01,P,AC,3.05
2017-12-01,P,AL,3.87
2017-12-01,P,AP,5.03
2017-12-01,P,AM,4.33
2017-12-01,P,BA,3.99
2017-12-01,P,CE,3.70
2017-12-01,P,DF,2.93
2017-12-01,P,ES,3.41
2017-12-01,P,GO,3.03
2017-12-01,P,MA,3.72
2017-12-01,P,MT,2.53
2017-12-01,P,MS,2.50
2017-12-01,P,MG,3.15
2017-12-01,P,PA,4.52
2017-12-01,P,PB,3.46
2017-12-01,P,PR,2.45
2017-12-01,P,PE,3.90
2017-12-01,P,PI,3.23
2017-12-01,P,RJ,4.56
2017-12-01,P,RN,4.02
2017-12-01,P,RS,2.43
2017-12-01,P,RO,2.24
2017-12-01,P,RR,3.91
2017-12-01,P,SC,2.31
2017-12-01,P,SP,3.11
2017-12-01,P,SE,3.39
2017-12-01,P,TO,4.14
2018-01-01,P,AC,3.24
2018-01-01,P,AL,4.16
2018-01-01,P,AP,5.36
2018-01-01,P,AM,4.47
2018-01-01,P,BA,4.23
2018-01-01,P,CE,3.98
2018-01-01,P,DF,3.16
2018-01-01,P,ES,3.57
2018-01-01,P,GO,3.38
2018-01-01,P,MA,3.97
2018-01-01,P,MT,2.68
2018-01-01,P,MS,2.76
2018-01-01,P,MG,3.44
2018-01-01,P,PA,4.69
2018-01-01,P,PB,3.70
2018-01-01,P,PR,2.66
2018-01-01,P,PE,4.09
2018-01-01,P,PI,3.57
2018-01-01,P,RJ,4.70
2018-01-01,P,RN,4.38
2018-01-01,P,RS,2.59
2018-01-01,P,RO,2.33
2018-01-01,P,RR,4.23
2018-01-01,P,SC,2.46
2018-01-01,P,SP,3.25
2018-01-01,P,SE,3.75
2018-01-01,P,TO,4.35
2018-02-01,P,AC,3.12
2018-02-01,P,AL,4.21
2018-02-01,P,AP,5.08
2018-02-01,P,AM,4.32
2018-02-01,P,BA,4.23
2018-02-01,P,CE,3.99
2018-02-01,P,DF,3.28
2018-02-01,P,ES,3.65
2018-02-01,P,GO,3.35
2018-02-01,P,MA,3.96
2018-02-01,P,MT,2.68
2018-02-01,P,MS,2.77
2018-02-01,P,MG,3.49
2018-02-01,P,PA,4.62
2018-02-01,P,PB,3.81
2018-02-01,P,PR,2.67
2018-02-01,P,PE,4.08
2018-02-01,P,PI,3.68
2018-02-01,P,RJ,4.61
2018-02-01,P,RN,4.51
2018-02-01,P,RS,2.61
2018-02-01,P,RO,2.34
2018-02-01,P,RR,4.29
2018-02-01,P,SC,2.44
2018-02-01,P,SP,3.22
2018-02-01,P,SE,3.71
2018-02-01,P,TO,4.40
2018-03-01,P,AC,3.08
2018-03-01,P,AL,4.26
2018-03-01,P,AP,5.08
2018-03-01,P,AM,4.09
2018-03-01,P,BA,4.17
2018-03-01,P,CE,3.91
2018-03-01,P,DF,3.25
2018-03-01,P,ES,3.56
2018-03-01,P,GO,3.33
2018-03-01,P,MA,3.87
2018-03-01,P,MT,2.64
2018-03-01,P,MS,2.65
2018-03-01,P,MG,3.41
2018-03-01,P,PA,4.58
2018-03-01,P,PB,3.88
2018-03-01,P,PR,2.59
2018-03-01,P,PE,4.11
2018-03-01,P,PI,3.70
2018-03-01,P,RJ,4.48
2018-03-01,P,RN,4.46
2018-03-01,P,RS,2.63
2018-03-01,P,RO,2.32
2018-03-01,P,RR,5.75
2018-03-01,P,SC,2.38
2018-03-01,P,SP,3.16
2018-03-01,P,SE,3.82
2018-03-01,P,TO,4.24
2018-04-01,P,AC,3.00
2018-04-01,P,AL,4.39
2018-04-01,P,AP,5.05
2018-04-01,P,AM,4.08
2018-04-01,P,BA,4.16
2018-04-01,P,CE,3.96
2018-04-01,P,DF,3.22
2018-04-01,P,ES,3.69
2018-04-01,P,GO,3.19
2018-04-01,P,MA,3.91
2018-04-01,P,MT,2.40
2018-04-01,P,MS,2.57
2018-04-01,P,MG,3.37
2018-04-01,P,PA,4.51
2018-04-01,P,PB,3.94
2018-04-01,P,PR,2.54
2018-04-01,P,PE,4.11
2018-04-01,P,PI,3.80
2018-04-01,P,RJ,4.53
2018-04-01,P,RN,4.42
2018-04-01,P,RS,2.55
2018-04-01,P,RO,2.28
2018-04-01,P,RR,5.22
2018-04-01,P,SC,2.33
2018-04-01,P,SP,3.16
2018-04-01,P,SE,3.69
2018-04-01,P,TO,4.10
2018-05-01,P,AC,2.97
2018-05-01,P,AL,4.46
2018-05-01,P,AP,5.17
2018-05-01,P,AM,4.09
2018-05-01,P,BA,4.11
2018-05-01,P,CE,3.91
2018-05-01,P,DF,3.21
2018-05-01,P,ES,3.63
2018-05-01,P,GO,3.18
2018-05-01,P,MA,3.86
2018-05-01,P,MT,2.37
2018-05-01,P,MS,2.53
2018-05-01,P,MG,3.32
2018-05-01,P,PA,4.49
2018-05-01,P,PB,4.01
2018-05-01,P,PR,2.48
2018-05-01,P,PE,4.13
2018-05-01,P,PI,3.90
2018-05-01,P,RJ,4.45
2018-05-01,P,RN,4.46
2018-05-01,P,RS,2.51
2018-05-01,P,RO,2.26
2018-05-01,P,RR,5.25
2018-05-01,P,SC,2.30
2018-05-01,P,SP,3.16
2018-05-01,P,SE,3.69
2018-05-01,P,TO,3.94
2018-06-01,P,AC,2.91
2018-06-01,P,AL,4.28
2018-06-01,P,AP,4.99
2018-06-01,P,AM,3.95
2018-06-01,P,BA,3.97
2018-06-01,P,CE,3.74
2018-06-01,P,DF,3.20
2018-06-01,P,ES,3.40
2018-06-01,P,GO,2.99
2018-06-01,P,MA,3.67
2018-06-01,P,MT,2.00
2018-06-01,P,MS,2.37
2018-06-01,P,MG,3.16
2018-06-01,P,PA,4.37
2018-06-01,P,PB,3.87
2018-06-01,P,PR,2.39
2018-06-01,P,PE,4.04
2018-06-01,P,PI,3.66
2018-06-01,P,RJ,4.33
2018-06-01,P,RN,4.37
2018-06-01,P,RS,2.36
2018-06-01,P,RO,2.22
2018-06-01,P,RR,5.12
2018-06-01,P,SC,2.23
2018-06-01,P,SP,3.07
2018-06-01,P,SE,3.59
2018-06-01,P,TO,3.70
2018-07-01,P,AC,3.01
2018-07-01,P,AL,4.29
2018-07-01,P,AP,5.05
2018-07-01,P,AM,3.96
2018-07-01,P,BA,3.98
2018-07-01,P,CE,3.73
2018-07-01,P,DF,3.13
2018-07-01,P,ES,3.34
2018-07-01,P,GO,3.00
2018-07-01,P,MA,3.72
2018-07-01,P,MT,2.27
2018-07-01,P,MS,2.38
2018-07-01,P,MG,3.11
2018-07-01,P,PA,4.30
2018-07-01,P,PB,3.94
2018-07-01,P,PR,2.43
2018-07-01,P,PE,4.05
2018-07-01,P,PI,3.73
2018-07-01,P,RJ,4.30
2018-07-01,P,RN,4.37
2018-07-01,P,RS,2.37
2018-07-01,P,RO,2.24
2018-07-01,P,RR,5.73
2018-07-01,P,SC,2.24
2018-07-01,P,SP,3.09
2018-07-01,P,SE,3.71
2018-07-01,P,TO,3.62
2018-08-01,P,AC,2.87
2018-08-01,P,AL,4.19
2018-08-01,P,AP,4.88
2018-08-01,P,AM,3.77
2018-08-01,P,BA,3.85
2018-08-01,P,CE,3.65
2018-08-01,P,DF,3.23
2018-08-01,P,ES,3.24
2018-08-01,P,GO,2.90
2018-08-01,P,MA,3.64
2018-08-01,P,MT,2.29
2018-08-01,P,MS,2.41
2018-08-01,P,MG,3.00
2018-08-01,P,PA,4.14
2018-08-01,P,PB,3.90
2018-08-01,P,PR,2.39
2018-08-01,P,PE,3.96
2018-08-01,P,PI,3.75
2018-08-01,P,RJ,4.21
2018-08-01,P,RN,4.09
2018-08-01,P,RS,2.41
2018-08-01,P,RO,2.23
2018-08-01,P,RR,5.77
2018-08-01,P,SC,2.21
2018-08-01,P,SP,3.04
2018-08-01,P,SE,3.53
2018-08-01,P,TO,3.65
2018-09-01,P,AC,2.93
2018-09-01,P,AL,4.12
2018-09-01,P,AP,4.63
2018-09-01,P,AM,3.73
2018-09-01,P,BA,3.85
2018-09-01,P,CE,3.60
2018-09-01,P,DF,3.21
2018-09-01,P,ES,3.28
2018-09-01,P,GO,2.84
2018-09-01,P,MA,3.62
2018-09-01,P,MT,2.30
2018-09-01,P,MS,2.43
2018-09-01,P,MG,2.92
2018-09-01,P,PA,4.07
2018-09-01,P,PB,3.78
2018-09-01,P,PR,2.40
2018-09-01,P,PE,3.93
2018-09-01,P,PI,3.68
2018-09-01,P,RJ,4.20
2018-09-01,P,RN,4.11
2018-09-01,P,RS,2.53
2018-09-01,P,RO,2.29
2018-09-01,P,RR,5.78
2018-09-01,P,SC,2.23
2018-09-01,P,SP,3.02
2018-09-01,P,SE,3.46
2018-09-01,P,TO,3.78
2018-10-01,P,AC,2.90
2018-10-01,P,AL,3.86
2018-10-01,P,AP,4.56
2018-10-01,P,AM,3.74
2018-10-01,P,BA,3.70
2018-10-01,P,CE,3.51
2018-10-01,P,DF,3.10
2018-10-01,P,ES,3.23
2018-10-01,P,GO,2.78
2018-10-01,P,MA,3.55
2018-10-01,P,MT,2.23
2018-10-01,P,MS,2.41
2018-10-01,P,MG,2.86
2018-10-01,P,PA,3.96
2018-10-01,P,PB,3.68
2018-10-01,P,PR,2.36
2018-10-01,P,PE,3.85
2018-10-01,P,PI,3.67
2018-10-01,P,RJ,4.17
2018-10-01,P,RN,3.99
2018-10-01,P,RS,2.57
2018-10-01,P,RO,2.27
2018-10-01,P,RR,7.31
2018-10-01,P,SC,2.21
2018-10-01,P,SP,2.98
2018-10-01,P,SE,3.32
2018-10-01,P,TO,3.88
2018-11-01,P,AC,2.79
2018-11-01,P,AL,3.74
2018-11-01,P,AP,4.48
2018-11-01,P,AM,3.68
2018-11-01,P,BA,3.67
2018-11-01,P,CE,3.40
2018-11-01,P,DF,2.99
2018-11-01,P,ES,3.18
2018-11-01,P,GO,2.72
2018-11-01,P,MA,3.48
2018-11-01,P,MT,1.97
2018-11-01,P,MS,2.33
2018-11-01,P,MG,2.80
2018-11-01,P,PA,3.90
2018-11-01,P,PB,3.60
2018-11-01,P,PR,2.30
2018-11-01,P,PE,3.74
2018-11-01,P,PI,3.68
2018-11-01,P,RJ,4.11
2018-11-01,P,RN,3.91
2018-11-01,P,RS,2.46
2018-11-01,P,RO,2.24
2018-11-01,P,RR,7.22
2018-11-01,P,SC,2.17
2018-11-01,P,SP,2.93
2018-11-01,P,SE,3.28
2018-11-01,P,TO,3.70
2018-12-01,P,AC,2.82
2018-12-01,P,AL,3.60
2018-12-01,P,AP,4.46
2018-12-01,P,AM,3.65
2018-12-01,P,BA,3.60
2018-12-01,P,CE,3.34
2018-12-01,P,DF,2.89
2018-12-01,P,ES,3.23
2018-12-01,P,GO,2.63
2018-12-01,P,MA,3.26
2018-12-01,P,MT,1.90
2018-12-01,P,MS,2.18
2018-12-01,P,MG,2.79
2018-12-01,P,PA,3.82
2018-12-01,P,PB,3.49
2018-12-01,P,PR,2.24
2018-12-01,P,PE,3.73
2018-12-01,P,PI,3.44
2018-12-01,P,RJ,4.04
2018-12-01,P,RN,3.85
2018-12-01,P,RS,2.35
2018-12-01,P,RO,2.17
2018-12-01,P,RR,7.15
2018-12-01,P,SC,2.12
2018-12-01,P,SP,2.92
2018-12-01,P,SE,3.15
2018-12-01,P,TO,3.62
2019-01-01,P,AC,2.88
2019-01-01,P,AL,3.74
2019-01-01,P,AP,4.45
2019-01-01,P,AM,3.77
2019-01-01,P,BA,3.71
2019-01-01,P,CE,3.46
2019-01-01,P,DF,2.97
2019-01-01,P,ES,3.36
2019-01-01,P,GO,2.79
2019-01-01,P,MA,3.41
2019-01-01,P,MT,1.97
2019-01-01,P,MS,2.31
2019-01-01,P,MG,2.93
2019-01-01,P,PA,3.94
2019-01-01,P,PB,3.66
2019-01-01,P,PR,2.37
2019-01-01,P,PE,3.84
2019-01-01,P,PI,3.56
2019-01-01,P,RJ,4.16
2019-01-01,P,RN,3.98
2019-01-01,P,RS,2.45
2019-01-01,P,RO,2.22
2019-01-01,P,RR,4.18
2019-01-01,P,SC,2.23
2019-01-01,P,SP,2.99
2019-01-01,P,SE,3.21
2019-01-01,P,TO,3.71
2019-02-01,P,AC,2.89
2019-02-01,P,AL,3.69
2019-02-01,P,AP,4.38
2019-02-01,P,AM,3.58
2019-02-01,P,BA,3.66
2019-02-01,P,CE,3.44
2019-02-01,P,DF,2.99
2019-02-01,P,ES,3.42
2019-02-01,P,GO,2.78
2019-02-01,P,MA,3.37
2019-02-01,P,MT,1.96
2019-02-01,P,MS,2.26
2019-02-01,P,MG,2.90
2019-02-01,P,PA,3.75
2019-02-01,P,PB,3.69
2019-02-01,P,PR,2.36
2019-02-01,P,PE,3.76
2019-02-01,P,PI,3.57
2019-02-01,P,RJ,4.08
2019-02-01,P,RN,3.94
2019-02-01,P,RS,2.43
2019-02-01,P,RO,2.14
2019-02-01,P,RR,4.01
2019-02-01,P,SC,2.24
2019-02-01,P,SP,2.95
2019-02-01,P,SE,3.20
2019-02-01,P,TO,3.62
2019-03-01,P,AC,3.05
2019-03-01,P,AL,3.75
2019-03-01,P,AP,4.46
2019-03-01,P,AM,3.68
2019-03-01,P,BA,3.75
2019-03-01,P,CE,3.56
2019-03-01,P,DF,3.03
2019-03-01,P,ES,3.69
2019-03-01,P,GO,2.88
2019-03-01,P,MA,3.52
2019-03-01,P,MT,1.98
2019-03-01,P,MS,2.32
2019-03-01,P,MG,2.97
2019-03-01,P,PA,3.81
2019-03-01,P,PB,3.89
2019-03-01,P,PR,2.41
2019-03-01,P,PE,3.88
2019-03-01,P,PI,3.79
2019-03-01,P,RJ,4.15
2019-03-01,P,RN,4.13
2019-03-01,P,RS,2.46
2019-03-01,P,RO,2.20
2019-03-01,P,RR,4.07
2019-03-01,P,SC,2.27
2019-03-01,P,SP,3.03
2019-03-01,P,SE,3.36
2019-03-01,P,TO,3.73
2019-04-01,P,AC,3.12
2019-04-01,P,AL,3.79
2019-04-01,P,AP,4.37
2019-04-01,P,AM,3.68
2019-04-01,P,BA,3.66
2019-04-01,P,CE,3.56
2019-04-01,P,DF,2.97
2019-04-01,P,ES,3.65
2019-04-01,P,GO,2.86
2019-04-01,P,MA,3.49
2019-04-01,P,MT,1.90
2019-04-01,P,MS,2.30
2019-04-01,P,MG,2.93
2019-04-01,P,PA,3.74
2019-04-01,P,PB,3.97
2019-04-01,P,PR,2.39
2019-04-01,P,PE,3.88
2019-04-01,P,PI,3.78
2019-04-01,P,RJ,4.15
2019-04-01,P,RN,4.10
2019-04-01,P,RS,2.39
2019-04-01,P,RO,2.20
2019-04-01,P,RR,3.93
2019-04-01,P,SC,2.24
2019-04-01,P,SP,3.02
2019-04-01,P,SE,3.34
2019-04-01,P,TO,3.52
2019-05-01,P,AC,3.21
2019-05-01,P,AL,3.97
2019-05-01,P,AP,4.48
2019-05-01,P,AM,3.80
2019-05-01,P,BA,3.74
2019-05-01,P,CE,3.63
2019-05-01,P,DF,2.90
2019-05-01,P,ES,3.71
2019-05-01,P,GO,2.86
2019-05-01,P,MA,3.60
2019-05-01,P,MT,1.90
2019-05-01,P,MS,2.29
2019-05-01,P,MG,2.93
2019-05-01,P,PA,3.88
2019-05-01,P,PB,4.13
2019-05-01,P,PR,2.41
2019-05-01,P,PE,4.01
2019-05-01,P,PI,3.88
2019-05-01,P,RJ,4.22
2019-05-01,P,RN,4.20
2019-05-01,P,RS,2.35
2019-05-01,P,RO,2.29
2019-05-01,P,RR,4.13
2019-05-01,P,SC,2.28
2019-05-01,P,SP,3.07
2019-05-01,P,SE,3.35
2019-05-01,P,TO,3.50
2019-06-01,P,AC,3.12
2019-06-01,P,AL,3.84
2019-06-01,P,AP,4.38
2019-06-01,P,AM,3.70
2019-06-01,P,BA,3.73
2019-06-01,P,CE,3.55
2019-06-01,P,DF,2.86
2019-06-01,P,ES,3.64
2019-06-01,P,GO,2.74
2019-06-01,P,MA,3.47
2019-06-01,P,MT,1.83
2019-06-01,P,MS,2.22
2019-06-01,P,MG,2.85
2019-06-01,P,PA,3.80
2019-06-01,P,PB,4.12
2019-06-01,P,PR,2.32
2019-06-01,P,PE,4.01
2019-06-01,P,PI,3.80
2019-06-01,P,RJ,4.15
2019-06-01,P,RN,4.19
2019-06-01,P,RS,2.26
2019-06-01,P,RO,2.21
2019-06-01,P,RR,4.04
2019-06-01,P,SC,2.25
2019-06-01,P,SP,3.02
2019-06-01,P,SE,3.27
2019-06-01,P,TO,3.42
2019-07-01,P,AC,3.25
2019-07-01,P,AL,3.92
2019-07-01,P,AP,4.46
2019-07-01,P,AM,3.73
2019-07-01,P,BA,3.88
2019-07-01,P,CE,3.64
2019-07-01,P,DF,2.93
2019-07-01,P,ES,3.66
2019-07-01,P,GO,2.86
2019-07-01,P,MA,3.53
2019-07-01,P,MT,2.17
2019-07-01,P,MS,2.42
2019-07-01,P,MG,2.93
2019-07-01,P,PA,3.92
2019-07-01,P,PB,4.20
2019-07-01,P,PR,2.44
2019-07-01,P,PE,4.13
2019-07-01,P,PI,3.96
2019-07-01,P,RJ,4.20
2019-07-01,P,RN,4.30
2019-07-01,P,RS,2.33
2019-07-01,P,RO,2.25
2019-07-01,P,RR,4.02
2019-07-01,P,SC,2.35
2019-07-01,P,SP,3.09
2019-07-01,P,SE,3.51
2019-07-01,P,TO,3.48
2019-08-01,P,AC,3.23
2019-08-01,P,AL,3.98
2019-08-01,P,AP,4.33
2019-08-01,P,AM,3.74
2019-08-01,P,BA,3.88
2019-08-01,P,CE,3.70
2019-08-01,P,DF,2.90
2019-08-01,P,ES,3.66
2019-08-01,P,GO,2.92
2019-08-01,P,MA,3.70
2019-08-01,P,MT,2.40
2019-08-01,P,MS,2.47
2019-08-01,P,MG,2.94
2019-08-01,P,PA,3.95
2019-08-01,P,PB,4.22
2019-08-01,P,PR,2.53
2019-08-01,P,PE,4.16
2019-08-01,P,PI,3.99
2019-08-01,P,RJ,4.23
2019-08-01,P,RN,4.30
2019-08-01,P,RS,2.40
2019-08-01,P,RO,2.28
2019-08-01,P,RR,3.93
2019-08-01,P,SC,2.40
2019-08-01,P,SP,3.13
2019-08-01,P,SE,3.47
2019-08-01,P,TO,3.50
2019-09-01,P,AC,3.26
2019-09-01,P,AL,4.03
2019-09-01,P,AP,4.37
2019-09-01,P,AM,3.82
2019-09-01,P,BA,3.95
2019-09-01,P,CE,3.78
2019-09-01,P,DF,2.93
2019-09-01,P,ES,3.76
